Date,ss2,ss3,ss5,ss7,ss10,ss20,ss30,s1,s2,s3,s5,s7,s10,s20,s30,ust1m,ust2m,ust3m,ust6m,ust1y,ust2y,ust3y,ust5y,ust7y,ust10y,ust20y,ust30y,inf1y,inf2y,inf3y,inf5y,inf7y,inf10y,inf20y,inf30y,be5,be10,be20,be30,ry5,ry10,ry30
1/12/2022,18.98862,14.53604,8.04187,2.10563,5.7234,-19.23249,-17.07999,0.63098,1.09572,1.3597,1.57209,1.68587,1.78151,1.93414,1.90077,0.03549,0.04056,0.1217,0.27412,0.44803,0.90583,1.2141,1.49167,1.66481,1.72427,2.12646,2.07157,3.86562,3.45016,3.21406,2.92777,2.78281,2.67877,2.49475,2.45175,285.9,251,230.21216,227.3,-1.36733,-0.78573,-0.20143
1/13/2022,19.93147,15.50827,8.31886,2.46439,5.86208,-19.61268,-17.30784,0.64145,1.09751,1.35354,1.56353,1.67336,1.76716,1.91567,1.8801,0.03549,0.04563,0.1217,0.28429,0.44802,0.89798,1.19812,1.48025,1.64865,1.70849,2.11177,2.05316,3.7252,3.33063,3.13573,2.87004,2.73111,2.62894,2.45409,2.41303,281.5,246.4,227.47378,223.8,-1.33475,-0.75551,-0.18484
1/14/2022,19.49469,16.77987,8.88089,2.59559,6.09826,-20.05783,-17.84651,0.67471,1.16075,1.42892,1.63412,1.74153,1.83176,1.97377,1.93505,0.04056,0.0507,0.12677,0.29953,0.48892,0.9658,1.26112,1.54531,1.71557,1.77077,2.17435,2.11351,3.71998,3.33508,3.14583,2.88458,2.74433,2.63777,2.45659,2.41851,283.2,247.4,228.56727,224.6,-1.28669,-0.70323,-0.13249
1/18/2022,19.31512,15.3848,8.86177,2.61754,6.06503,-20.63734,-18.53478,0.73439,1.23257,1.50494,1.73725,1.84472,1.92785,2.04785,2.0003,0.04056,0.06084,0.04563,0.37584,0.54778,1.03942,1.35109,1.64863,1.81854,1.8672,2.25422,2.18565,3.73497,3.34245,3.15565,2.89052,2.75875,2.65445,2.4777,2.43853,284.3,249.2,231.06382,226.61345,-1.19437,-0.6248,-0.0804845
1/19/2022,17.92619,15.38117,8.35998,1.82352,5.16308,-20.29949,-19.18374,0.71548,1.20276,1.47017,1.69408,1.7985,1.87781,1.99523,1.94596,0.03549,0.07605,0.04563,0.36058,0.53753,1.0235,1.31636,1.61048,1.78026,1.82618,2.19822,2.1378,3.71002,3.30485,3.09676,2.83386,2.7069,2.60872,2.43875,2.39303,278.2,244,225.38131,221.3,-1.17152,-0.61382,-0.0752
1/20/2022,17.91325,15.27995,8.34446,2.56009,5.20183,-19.88378,-18.37759,0.73566,1.22958,1.49353,1.70079,1.80419,1.88546,2.00438,1.95625,0.04563,0.07098,0.04563,0.36566,0.56569,1.05045,1.34073,1.61735,1.77859,1.83344,2.20322,2.14003,3.67267,3.28729,3.09002,2.83003,2.71058,2.61379,2.43954,2.39257,278,244.5,225.06476,220.5,-1.16265,-0.61156,-0.06497
1/21/2022,18.32137,15.85938,8.88744,2.87426,6.23598,-19.55663,-17.69811,0.70794,1.17543,1.42985,1.63513,1.7305,1.8089,1.93104,1.8846,0.03549,0.07605,0.04563,0.35548,0.54774,0.9912,1.27126,1.54626,1.70176,1.74654,2.12661,2.06158,3.64,3.26446,3.06246,2.81892,2.70541,2.61991,2.44879,2.40748,276,236,226.26867,221.5,-1.21374,-0.61346,-0.15342
1/24/2022,13.92983,13.76032,8.06928,2.16513,5.90796,-20.61112,-18.21423,0.68884,1.1233,1.36862,1.59384,1.70109,1.7933,1.93971,1.90156,0.04056,0.09126,0.18258,0.38093,0.55029,0.984,1.23102,1.51315,1.67944,1.73422,2.14582,2.0837,3.61886,3.2853,3.10043,2.87687,2.76463,2.67672,2.50055,2.45947,281.3,241.8,230.60343,226.2,-1.29985,-0.68378,-0.1783
1/25/2022,13.5014,13.51127,6.61078,2.21849,5.98828,-20.05113,-18.00723,0.71545,1.16135,1.40933,1.64143,1.75154,1.84394,1.9879,1.94936,0.04563,0.09126,0.18766,0.38602,0.65055,1.02634,1.27422,1.57239,1.72936,1.78406,2.18841,2.12943,3.63488,3.3275,3.14007,2.90045,2.77805,2.68318,2.48153,2.43199,283.3,242.2,227.33382,223.2,-1.26061,-0.63794,-0.10257
1/26/2022,13.86682,14.55749,7.20454,2.4733,6.3534,-19.45578,-17.52959,0.75818,1.22749,1.48476,1.71716,1.82318,1.90755,2.03479,1.98965,0.03549,0.09633,0.19781,0.37584,0.67623,1.08882,1.33919,1.64511,1.79845,1.84402,2.22935,2.16495,3.66284,3.32488,3.13215,2.87995,2.76377,2.67376,2.4739,2.42967,281,241,228.18634,223.1,-1.16489,-0.56598,-0.06605
1/27/2022,12.80856,13.221,6.40919,2.10235,6.14097,-19.4092,-16.51568,0.83973,1.32126,1.5502,1.72731,1.80564,1.86887,1.976,1.92549,0.03549,0.13183,0.1978,0.42673,0.74563,1.19317,1.41799,1.66322,1.78462,1.80746,2.17009,2.09065,3.52003,3.26513,3.0898,2.86125,2.75207,2.66488,2.4712,2.4213,280.6,241.6,228.74433,222.5,-1.14278,-0.60854,-0.13435
